login_streak,posts_created,comments_written,upvotes_received,quizzes_completed,buddies_messaged,karma_spent,karma_earned,spam,surprise_unlocked,reward_karma,reason,rarity,box_type,status
8,8,18,24,2,14,15,25,False,True,10,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
5,5,9,9,0,7,6,15,False,True,9,posts_created+karma_earned,common,mystery,delivered
3,7,11,12,2,7,22,30,False,True,8,no_reason,rare,social,delivered
1,1,4,1,0,0,6,10,False,False,4,low_karma_diff,,,missed
3,7,8,11,3,5,12,18,False,True,6,quizzes_completed+login_streak,common,streak,delivered
1,5,1,4,1,4,0,11,False,True,11,posts_created+login_streak,common,comeback,delivered
4,1,0,0,3,4,3,6,True,False,0,spam,,,missed
5,9,3,25,9,14,19,29,False,True,10,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
5,5,5,14,2,6,20,26,False,True,6,no_reason,common,social,delivered
2,5,6,5,2,7,21,27,False,True,6,no_reason,common,social,delivered
2,1,2,2,0,1,7,9,False,False,2,low_karma_diff,,,missed
4,3,6,10,2,9,21,30,False,True,9,no_reason,common,social,delivered
9,1,0,1,2,5,10,26,False,True,16,quizzes_completed+login_streak,rare,streak,delivered
1,7,2,5,1,5,10,22,False,True,12,posts_created+login_streak,common,comeback,delivered
1,0,0,3,0,2,4,5,False,False,1,low_karma_diff,,,missed
5,12,17,12,6,3,12,25,False,True,13,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
6,14,10,18,6,3,1,29,False,True,28,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
5,1,18,23,0,5,11,26,False,True,15,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
3,3,17,14,1,3,14,27,False,True,13,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
4,6,2,4,5,0,8,25,False,True,17,quizzes_completed+login_streak,common,streak,delivered
1,2,4,0,1,3,5,12,False,True,7,posts_created+login_streak,common,comeback,delivered
4,4,8,14,1,2,10,15,False,True,5,quizzes_completed+login_streak,common,streak,delivered
0,7,6,6,0,1,9,28,False,True,19,posts_created+karma_earned,common,mystery,delivered
1,6,2,1,2,2,2,10,False,True,8,posts_created+login_streak,common,comeback,delivered
5,4,9,8,3,3,2,11,False,True,9,posts_created+karma_earned,common,mystery,delivered
3,8,11,15,10,12,13,25,False,True,12,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
0,2,0,5,0,0,2,6,False,False,4,low_karma_diff,,,missed
1,6,20,25,0,15,12,29,False,True,17,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
7,2,6,7,1,9,4,17,False,True,13,quizzes_completed+login_streak,rare,streak,delivered
1,8,3,0,1,0,5,21,False,True,16,posts_created+login_streak,common,comeback,delivered
1,4,14,19,1,14,1,23,False,True,22,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
1,4,2,1,1,3,5,21,False,True,16,posts_created+login_streak,common,comeback,delivered
1,5,8,10,2,5,21,26,False,True,5,posts_created+karma_earned,common,mystery,delivered
0,6,6,3,0,5,0,10,False,True,10,posts_created+karma_earned,common,mystery,delivered
1,2,5,3,2,4,1,14,False,True,13,posts_created+login_streak,common,comeback,delivered
3,6,0,6,2,6,10,17,False,True,7,posts_created+karma_earned,common,mystery,delivered
2,0,1,5,0,2,3,5,False,False,2,low_karma_diff,,,missed
1,9,3,3,1,3,0,13,False,True,13,posts_created+login_streak,common,comeback,delivered
1,9,1,2,1,2,15,22,False,True,7,posts_created+login_streak,common,comeback,delivered
0,1,2,4,0,2,6,7,False,False,1,low_karma_diff,,,missed
0,7,10,5,2,9,22,30,False,True,8,no_reason,rare,social,delivered
4,7,5,11,3,8,21,26,False,True,5,no_reason,common,social,delivered
4,3,15,16,1,10,8,22,False,True,14,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
4,7,9,4,5,7,18,25,False,True,7,quizzes_completed+login_streak,common,streak,delivered
1,2,4,4,1,3,4,28,False,True,24,posts_created+login_streak,rare,comeback,delivered
0,4,9,14,2,8,22,29,False,True,7,no_reason,rare,social,delivered
9,2,5,0,1,6,4,19,False,True,15,quizzes_completed+login_streak,rare,streak,delivered
6,6,2,10,3,0,2,27,False,True,25,quizzes_completed+login_streak,rare,streak,delivered
2,10,0,1,1,6,24,30,False,True,6,posts_created+karma_earned,common,mystery,delivered
6,8,6,12,3,4,11,22,False,True,11,quizzes_completed+login_streak,rare,streak,delivered
1,9,1,3,2,4,22,29,False,True,7,posts_created+login_streak,common,comeback,delivered
1,8,2,3,1,2,6,17,False,True,11,posts_created+login_streak,common,comeback,delivered
4,14,20,9,2,7,1,28,False,True,27,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,5,5,4,1,5,6,13,False,True,7,posts_created+login_streak,common,comeback,delivered
0,2,3,3,0,0,2,6,False,False,4,low_karma_diff,,,missed
1,4,3,5,3,3,15,17,True,False,0,spam,,,missed
10,3,10,1,2,7,7,19,False,True,12,quizzes_completed+login_streak,rare,streak,delivered
5,5,14,10,2,8,13,27,False,True,14,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
1,9,3,0,2,1,9,25,False,True,16,posts_created+login_streak,common,comeback,delivered
7,8,7,12,2,1,6,26,False,True,20,quizzes_completed+login_streak,rare,streak,delivered
10,6,1,15,5,8,18,28,False,True,10,quizzes_completed+login_streak,rare,streak,delivered
1,1,0,4,0,2,5,6,False,False,1,low_karma_diff,,,missed
5,3,6,0,1,5,8,21,False,True,13,quizzes_completed+login_streak,common,streak,delivered
0,4,7,12,2,10,24,29,False,True,5,no_reason,legendary,social,delivered
6,8,10,0,2,2,13,26,False,True,13,quizzes_completed+login_streak,rare,streak,delivered
8,15,16,25,3,13,8,30,False,True,22,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
4,5,6,12,3,9,6,16,False,True,10,quizzes_completed+login_streak,common,streak,delivered
5,2,13,10,3,8,22,28,False,True,6,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
10,11,18,9,10,4,16,26,False,True,10,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
5,1,20,28,1,10,8,21,False,True,13,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
1,5,3,5,2,5,16,22,False,True,6,posts_created+login_streak,common,comeback,delivered
1,7,2,0,2,4,19,29,False,True,10,posts_created+login_streak,common,comeback,delivered
1,9,4,8,3,3,17,25,False,True,8,posts_created+karma_earned,common,mystery,delivered
2,4,6,10,1,9,2,29,False,True,27,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
5,10,13,7,2,8,22,28,False,True,6,no_reason,rare,social,delivered
5,5,6,25,10,8,12,27,False,True,15,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
4,13,3,11,8,11,8,29,False,True,21,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,5,7,10,3,1,6,11,False,True,5,posts_created+karma_earned,common,mystery,delivered
9,10,6,7,5,1,12,22,False,True,10,quizzes_completed+login_streak,rare,streak,delivered
1,4,5,3,1,0,19,29,False,True,10,posts_created+login_streak,common,comeback,delivered
1,4,6,12,3,7,20,25,False,True,5,no_reason,common,social,delivered
1,1,0,3,0,0,10,10,False,False,0,low_karma_diff,,,missed
1,9,5,5,2,3,15,23,False,True,8,posts_created+login_streak,common,comeback,delivered
1,7,2,1,2,0,7,13,False,True,6,posts_created+login_streak,common,comeback,delivered
3,9,6,14,2,4,20,27,False,True,7,no_reason,common,social,delivered
1,7,4,2,2,5,6,23,False,True,17,posts_created+login_streak,common,comeback,delivered
2,0,3,5,0,2,6,9,False,False,3,low_karma_diff,,,missed
2,2,0,5,0,2,4,5,False,False,1,low_karma_diff,,,missed
3,5,20,15,4,15,4,30,False,True,26,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,3,6,12,3,4,11,22,False,True,11,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
1,4,1,5,2,3,7,28,False,True,21,posts_created+login_streak,rare,comeback,delivered
5,11,19,12,10,12,6,28,False,True,22,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
5,6,12,9,2,9,20,27,False,True,7,no_reason,common,social,delivered
8,9,12,16,3,5,1,28,False,True,27,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,4,0,0,0,5,8,13,True,False,0,spam,,,missed
3,5,10,15,3,11,1,22,False,True,21,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
9,2,3,11,4,6,10,26,False,True,16,quizzes_completed+login_streak,rare,streak,delivered
4,4,4,4,3,1,6,14,False,True,8,posts_created+karma_earned,common,mystery,delivered
10,5,6,0,4,1,23,30,False,True,7,quizzes_completed+login_streak,rare,streak,delivered
0,7,10,8,2,4,20,26,False,True,6,no_reason,common,social,delivered
7,1,0,5,4,0,11,16,False,True,5,quizzes_completed+login_streak,rare,streak,delivered
7,12,8,19,9,3,22,29,False,True,7,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
10,12,15,10,10,12,10,26,False,True,16,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
2,4,12,10,2,8,15,26,False,True,11,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
1,5,1,0,1,1,13,25,False,True,12,posts_created+login_streak,common,comeback,delivered
10,3,0,15,5,2,6,26,False,True,20,quizzes_completed+login_streak,legendary,streak,delivered
4,10,5,13,2,10,20,25,False,True,5,no_reason,common,social,delivered
9,4,10,9,2,2,13,20,False,True,7,quizzes_completed+login_streak,rare,streak,delivered
4,6,12,19,4,6,1,25,False,True,24,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,2,4,1,1,5,2,15,False,True,13,posts_created+login_streak,common,comeback,delivered
2,7,7,14,3,6,20,29,False,True,9,no_reason,common,social,delivered
2,6,6,27,0,15,8,24,False,True,16,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
1,2,1,2,2,1,11,16,False,True,5,posts_created+login_streak,common,comeback,delivered
1,5,3,7,2,4,6,29,False,True,23,posts_created+karma_earned,common,mystery,delivered
2,10,3,3,0,4,6,24,False,True,18,posts_created+karma_earned,common,mystery,delivered
1,3,3,3,2,4,10,17,False,True,7,posts_created+login_streak,common,comeback,delivered
1,0,1,5,0,1,9,9,False,False,0,low_karma_diff,,,missed
0,10,15,14,2,8,20,26,False,True,6,no_reason,common,social,delivered
1,7,5,0,1,4,2,14,False,True,12,posts_created+login_streak,common,comeback,delivered
4,8,7,4,0,6,4,13,False,True,9,posts_created+karma_earned,common,mystery,delivered
10,10,3,10,3,9,11,19,False,True,8,quizzes_completed+login_streak,rare,streak,delivered
8,14,19,9,9,5,5,25,False,True,20,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
6,12,8,24,9,4,15,29,False,True,14,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,0,2,4,0,2,6,8,False,False,2,low_karma_diff,,,missed
2,2,3,4,0,1,9,9,False,False,0,low_karma_diff,,,missed
3,0,18,19,1,12,19,29,False,True,10,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
3,5,8,4,1,1,3,13,False,True,10,posts_created+karma_earned,common,mystery,delivered
3,7,8,0,2,8,16,21,False,True,5,quizzes_completed+login_streak,common,streak,delivered
6,8,16,10,8,3,4,29,False,True,25,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
0,0,5,3,4,0,3,20,True,False,0,spam,,,missed
5,6,12,21,1,7,4,30,False,True,26,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
2,1,3,3,0,1,7,10,False,False,3,low_karma_diff,,,missed
1,2,1,1,1,0,12,25,False,True,13,posts_created+login_streak,common,comeback,delivered
0,2,4,5,0,1,2,6,False,False,4,low_karma_diff,,,missed
2,2,2,3,0,2,5,5,False,False,0,low_karma_diff,,,missed
6,0,7,6,1,0,1,20,False,True,19,quizzes_completed+login_streak,rare,streak,delivered
2,0,0,3,0,0,4,8,False,False,4,low_karma_diff,,,missed
4,9,9,3,0,6,1,26,False,True,25,posts_created+karma_earned,rare,mystery,delivered
0,0,4,4,0,1,4,8,False,False,4,low_karma_diff,,,missed
5,1,5,0,3,2,0,20,True,False,0,spam,,,missed
1,4,3,4,1,4,9,19,False,True,10,posts_created+login_streak,common,comeback,delivered
9,9,13,11,8,6,16,29,False,True,13,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
0,1,9,8,0,1,3,15,False,True,12,posts_created+karma_earned,common,mystery,delivered
5,8,13,11,3,11,0,29,False,True,29,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
7,7,12,9,6,7,2,29,False,True,27,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
2,1,4,0,0,2,3,5,False,False,2,low_karma_diff,,,missed
1,10,1,2,2,0,5,17,False,True,12,posts_created+login_streak,common,comeback,delivered
2,6,0,10,2,6,13,24,False,True,11,posts_created+karma_earned,common,mystery,delivered
1,3,4,5,2,0,1,25,False,True,24,posts_created+login_streak,rare,comeback,delivered
1,6,2,0,1,1,11,21,False,True,10,posts_created+login_streak,common,comeback,delivered
3,2,6,29,3,15,3,23,False,True,20,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
7,6,1,11,1,1,23,30,False,True,7,quizzes_completed+login_streak,rare,streak,delivered
1,5,3,5,1,6,11,17,False,True,6,posts_created+karma_earned,common,mystery,delivered
2,0,1,3,5,5,17,21,True,False,0,spam,,,missed
5,9,7,7,2,7,24,29,False,True,5,no_reason,legendary,social,delivered
3,4,18,25,3,15,6,21,False,True,15,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
5,12,18,11,9,15,14,27,False,True,13,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
9,2,6,13,4,6,14,30,False,True,16,quizzes_completed+login_streak,rare,streak,delivered
2,5,9,22,1,10,24,29,False,True,5,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
6,8,12,22,10,14,5,26,False,True,21,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
4,5,7,29,2,6,7,23,False,True,16,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
0,6,16,30,2,14,1,29,False,True,28,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
1,1,4,5,0,2,6,7,False,False,1,low_karma_diff,,,missed
9,5,5,7,2,2,9,16,False,True,7,quizzes_completed+login_streak,rare,streak,delivered
9,8,7,3,2,3,3,29,False,True,26,quizzes_completed+login_streak,legendary,streak,delivered
7,9,8,10,3,13,25,30,False,True,5,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
0,3,9,15,3,4,20,25,False,True,5,no_reason,common,social,delivered
3,5,8,8,1,5,12,24,False,True,12,posts_created+karma_earned,common,mystery,delivered
1,10,1,0,2,3,1,21,False,True,20,posts_created+login_streak,rare,comeback,delivered
9,9,10,9,10,11,24,29,False,True,5,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
10,2,4,8,2,9,9,29,False,True,20,quizzes_completed+login_streak,legendary,streak,delivered
0,1,4,5,0,0,5,7,False,False,2,low_karma_diff,,,missed
1,2,2,0,0,1,3,7,False,False,4,low_karma_diff,,,missed
1,7,1,0,2,0,12,29,False,True,17,posts_created+login_streak,common,comeback,delivered
2,1,7,5,1,2,1,18,False,True,17,posts_created+karma_earned,common,mystery,delivered
0,4,7,14,3,10,20,28,False,True,8,no_reason,common,social,delivered
6,1,4,3,5,2,15,22,False,True,7,quizzes_completed+login_streak,rare,streak,delivered
1,0,5,5,1,1,2,11,True,False,0,spam,,,missed
1,6,4,4,2,4,16,21,False,True,5,posts_created+login_streak,common,comeback,delivered
0,7,3,7,1,4,19,26,False,True,7,posts_created+karma_earned,common,mystery,delivered
3,6,1,7,4,0,12,22,False,True,10,quizzes_completed+login_streak,common,streak,delivered
0,0,3,4,0,2,6,7,False,False,1,low_karma_diff,,,missed
4,7,18,14,10,11,20,30,False,True,10,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,9,6,11,2,5,21,28,False,True,7,no_reason,common,social,delivered
10,12,13,24,10,5,16,29,False,True,13,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
0,9,12,7,2,9,23,28,False,True,5,no_reason,rare,social,delivered
4,4,1,4,3,4,3,10,False,True,7,posts_created+karma_earned,common,mystery,delivered
4,14,17,9,2,14,3,26,False,True,23,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
4,9,11,15,2,8,20,26,False,True,6,no_reason,common,social,delivered
1,5,2,5,2,2,1,16,False,True,15,posts_created+login_streak,common,comeback,delivered
5,5,4,5,3,5,7,8,True,False,0,spam,,,missed
0,4,9,20,2,9,14,20,False,True,6,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
4,3,3,0,0,3,3,11,False,True,8,posts_created+karma_earned,common,mystery,delivered
1,5,1,4,2,4,13,29,False,True,16,posts_created+login_streak,common,comeback,delivered
4,1,16,22,0,8,13,24,False,True,11,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
3,2,1,3,0,5,0,28,True,False,0,spam,,,missed
5,4,1,1,3,2,4,16,False,True,12,posts_created+karma_earned,common,mystery,delivered
10,8,1,15,4,6,0,27,False,True,27,quizzes_completed+login_streak,legendary,streak,delivered
1,2,2,2,2,1,3,13,False,True,10,posts_created+login_streak,common,comeback,delivered
1,4,3,0,1,5,2,11,False,True,9,posts_created+login_streak,common,comeback,delivered
9,14,5,24,9,5,19,25,False,True,6,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
4,11,6,12,8,15,18,30,False,True,12,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,6,13,11,2,5,20,25,False,True,5,no_reason,common,social,delivered
4,6,5,1,1,6,11,20,False,True,9,posts_created+karma_earned,common,mystery,delivered
2,2,11,16,2,9,16,28,False,True,12,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
10,4,7,12,3,4,12,22,False,True,10,quizzes_completed+login_streak,rare,streak,delivered
